# PCRE2 conformance known-failures — regenerated by `go run ./cmd/pcre2-bless`.
# Format: <ID>  # <bucket>: <reason>
# Each line is one (pattern, subject) outcome currently failing.
# Removing an ID and re-running the test will require the engine to PASS it.

testinput1:37  # MATCH_MISMATCH: got matched=false, want true
testinput1:7377  # PARSE_ERROR: Parse("a+b?(*THEN)c+(*FAIL)"): parse "a+b?(*THEN)c+(*FAIL)": syntax error at col 6: unexpected token near "*"
testinput1:7431  # PARSE_ERROR: Parse("^((.)(?1)\\2|.)$"): parse "^((.)(?1)\\2|.)$": syntax error at col 7: unexpected token near "?"
testinput1:7434  # PARSE_ERROR: Parse("^((.)(?1)\\2|.)$"): parse "^((.)(?1)\\2|.)$": syntax error at col 7: unexpected token near "?"
testinput1:7438  # PARSE_ERROR: Parse("^((.)(?1)\\2|.)$"): parse "^((.)(?1)\\2|.)$": syntax error at col 7: unexpected token near "?"
testinput1:7442  # PARSE_ERROR: Parse("^((.)(?1)\\2|.)$"): parse "^((.)(?1)\\2|.)$": syntax error at col 7: unexpected token near "?"
testinput1:7446  # PARSE_ERROR: Parse("^((.)(?1)\\2|.)$"): parse "^((.)(?1)\\2|.)$": syntax error at col 7: unexpected token near "?"
testinput1:7450  # PARSE_ERROR: Parse("^((.)(?1)\\2|.)$"): parse "^((.)(?1)\\2|.)$": syntax error at col 7: unexpected token near "?"
testinput1:7455  # PARSE_ERROR: Parse("^((.)(?1)\\2|.)$"): parse "^((.)(?1)\\2|.)$": syntax error at col 7: unexpected token near "?"
testinput1:7457  # PARSE_ERROR: Parse("^((.)(?1)\\2|.)$"): parse "^((.)(?1)\\2|.)$": syntax error at col 7: unexpected token near "?"
testinput1:7461  # PARSE_ERROR: Parse("(a)(?<=b(?1))"): parse "(a)(?<=b(?1))": syntax error at col 5: unexpected token near "?"
testinput1:7465  # PARSE_ERROR: Parse("(a)(?<=b(?1))"): parse "(a)(?<=b(?1))": syntax error at col 5: unexpected token near "?"
testinput1:7469  # PARSE_ERROR: Parse("(?<=b(?1))(a)"): parse "(?<=b(?1))(a)": syntax error at col 2: unexpected token near "?"
testinput1:7473  # PARSE_ERROR: Parse("(?<=b(?1))(a)"): parse "(?<=b(?1))(a)": syntax error at col 2: unexpected token near "?"
testinput1:7477  # PARSE_ERROR: Parse("(?<X>a)(?<=b(?&X))"): parse "(?<X>a)(?<=b(?&X))": syntax error at col 2: unexpected token near "?"
testinput1:7482  # PARSE_ERROR: Parse("^(?|(abc)|(def))\\1"): parse "^(?|(abc)|(def))\\1": syntax error at col 3: unexpected token near "?"
testinput1:7485  # PARSE_ERROR: Parse("^(?|(abc)|(def))\\1"): parse "^(?|(abc)|(def))\\1": syntax error at col 3: unexpected token near "?"
testinput1:7489  # PARSE_ERROR: Parse("^(?|(abc)|(def))\\1"): parse "^(?|(abc)|(def))\\1": syntax error at col 3: unexpected token near "?"
testinput1:7491  # PARSE_ERROR: Parse("^(?|(abc)|(def))\\1"): parse "^(?|(abc)|(def))\\1": syntax error at col 3: unexpected token near "?"
testinput1:7495  # PARSE_ERROR: Parse("^(?|(abc)|(def))(?1)"): parse "^(?|(abc)|(def))(?1)": syntax error at col 3: unexpected token near "?"
testinput1:7498  # PARSE_ERROR: Parse("^(?|(abc)|(def))(?1)"): parse "^(?|(abc)|(def))(?1)": syntax error at col 3: unexpected token near "?"
testinput1:7502  # PARSE_ERROR: Parse("^(?|(abc)|(def))(?1)"): parse "^(?|(abc)|(def))(?1)": syntax error at col 3: unexpected token near "?"
testinput1:7504  # PARSE_ERROR: Parse("^(?|(abc)|(def))(?1)"): parse "^(?|(abc)|(def))(?1)": syntax error at col 3: unexpected token near "?"
testinput1:7526  # PARSE_ERROR: Parse("(?:(?1)|B)(A(*F)|C)"): parse "(?:(?1)|B)(A(*F)|C)": syntax error at col 2: unexpected token near "?"
testinput1:7529  # PARSE_ERROR: Parse("(?:(?1)|B)(A(*F)|C)"): parse "(?:(?1)|B)(A(*F)|C)": syntax error at col 2: unexpected token near "?"
testinput1:7533  # PARSE_ERROR: Parse("(?:(?1)|B)(A(*F)|C)"): parse "(?:(?1)|B)(A(*F)|C)": syntax error at col 2: unexpected token near "?"
testinput1:7537  # PARSE_ERROR: Parse("^(?:(?1)|B)(A(*F)|C)"): parse "^(?:(?1)|B)(A(*F)|C)": syntax error at col 3: unexpected token near "?"
testinput1:7540  # PARSE_ERROR: Parse("^(?:(?1)|B)(A(*F)|C)"): parse "^(?:(?1)|B)(A(*F)|C)": syntax error at col 3: unexpected token near "?"
testinput1:7544  # PARSE_ERROR: Parse("^(?:(?1)|B)(A(*F)|C)"): parse "^(?:(?1)|B)(A(*F)|C)": syntax error at col 3: unexpected token near "?"
testinput1:7546  # PARSE_ERROR: Parse("^(?:(?1)|B)(A(*F)|C)"): parse "^(?:(?1)|B)(A(*F)|C)": syntax error at col 3: unexpected token near "?"
testinput1:7548  # PARSE_ERROR: Parse("^(?:(?1)|B)(A(*F)|C)"): parse "^(?:(?1)|B)(A(*F)|C)": syntax error at col 3: unexpected token near "?"
testinput1:7552  # PARSE_ERROR: Parse("(?:(?1)|B)(A(*ACCEPT)XX|C)D"): parse "(?:(?1)|B)(A(*ACCEPT)XX|C)D": syntax error at col 2: unexpected token near "?"
testinput1:7555  # PARSE_ERROR: Parse("(?:(?1)|B)(A(*ACCEPT)XX|C)D"): parse "(?:(?1)|B)(A(*ACCEPT)XX|C)D": syntax error at col 2: unexpected token near "?"
testinput1:7558  # PARSE_ERROR: Parse("(?:(?1)|B)(A(*ACCEPT)XX|C)D"): parse "(?:(?1)|B)(A(*ACCEPT)XX|C)D": syntax error at col 2: unexpected token near "?"
testinput1:7561  # PARSE_ERROR: Parse("(?:(?1)|B)(A(*ACCEPT)XX|C)D"): parse "(?:(?1)|B)(A(*ACCEPT)XX|C)D": syntax error at col 2: unexpected token near "?"
testinput1:7564  # PARSE_ERROR: Parse("(?:(?1)|B)(A(*ACCEPT)XX|C)D"): parse "(?:(?1)|B)(A(*ACCEPT)XX|C)D": syntax error at col 2: unexpected token near "?"
testinput1:7568  # PARSE_ERROR: Parse("(?:(?1)|B)(A(*ACCEPT)XX|C)D"): parse "(?:(?1)|B)(A(*ACCEPT)XX|C)D": syntax error at col 2: unexpected token near "?"
testinput1:7570  # PARSE_ERROR: Parse("(?:(?1)|B)(A(*ACCEPT)XX|C)D"): parse "(?:(?1)|B)(A(*ACCEPT)XX|C)D": syntax error at col 2: unexpected token near "?"
testinput1:7574  # PARSE_ERROR: Parse("(?(DEFINE)(A))B(?1)C"): parse "(?(DEFINE)(A))B(?1)C": syntax error at col 2: unexpected token near "?"
testinput1:7578  # PARSE_ERROR: Parse("(?(DEFINE)((A)\\2))B(?1)C"): parse "(?(DEFINE)((A)\\2))B(?1)C": syntax error at col 2: unexpected token near "?"
testinput1:7589  # PARSE_ERROR: Parse("^(?=a(*SKIP)b|ac)"): parse "^(?=a(*SKIP)b|ac)": syntax error at col 3: unexpected token near "?"
testinput1:7593  # PARSE_ERROR: Parse("^(?=a(*PRUNE)b)"): parse "^(?=a(*PRUNE)b)": syntax error at col 3: unexpected token near "?"
testinput1:7596  # PARSE_ERROR: Parse("^(?=a(*PRUNE)b)"): parse "^(?=a(*PRUNE)b)": syntax error at col 3: unexpected token near "?"
testinput1:7600  # PARSE_ERROR: Parse("^(?=a(*ACCEPT)b)"): parse "^(?=a(*ACCEPT)b)": syntax error at col 3: unexpected token near "?"
testinput1:7604  # PARSE_ERROR: Parse("(?>a\\Kb)"): parse "(?>a\\Kb)": syntax error at col 2: unexpected token near "?"
testinput1:7608  # PARSE_ERROR: Parse("((?>a\\Kb))"): parse "((?>a\\Kb))": syntax error at col 3: unexpected token near "?"
testinput1:7613  # MATCH_MISMATCH: got matched=false, want true
testinput1:7622  # PARSE_ERROR: Parse("(?>a\\Kbz|ab)"): parse "(?>a\\Kbz|ab)": syntax error at col 2: unexpected token near "?"
testinput1:7626  # PARSE_ERROR: Parse("^(?&t)(?(DEFINE)(?<t>a\\Kb))$"): parse "^(?&t)(?(DEFINE)(?<t>a\\Kb))$": syntax error at col 3: unexpected token near "?"
testinput1:7630  # PARSE_ERROR: Parse("^([^()]|\\((?1)*\\))*$"): parse "^([^()]|\\((?1)*\\))*$": syntax error at col 12: unexpected token near "?"
testinput1:7633  # PARSE_ERROR: Parse("^([^()]|\\((?1)*\\))*$"): parse "^([^()]|\\((?1)*\\))*$": syntax error at col 12: unexpected token near "?"
testinput1:7638  # PARSE_ERROR: Parse("(?P<L1>(?P<L2>0)(?P>L1)|(?P>L2))"): parse "(?P<L1>(?P<L2>0)(?P>L1)|(?P>L2))": syntax error at col 2: unexpected token near "?"
testinput1:7641  # PARSE_ERROR: Parse("(?P<L1>(?P<L2>0)(?P>L1)|(?P>L2))"): parse "(?P<L1>(?P<L2>0)(?P>L1)|(?P>L2))": syntax error at col 2: unexpected token near "?"
testinput1:7645  # PARSE_ERROR: Parse("(?P<L1>(?P<L2>0)(?P>L1)|(?P>L2))"): parse "(?P<L1>(?P<L2>0)(?P>L1)|(?P>L2))": syntax error at col 2: unexpected token near "?"
testinput1:7651  # PARSE_ERROR: Parse("(?P<L1>(?P<L2>0)|(?P>L2)(?P>L1))"): parse "(?P<L1>(?P<L2>0)|(?P>L2)(?P>L1))": syntax error at col 2: unexpected token near "?"
testinput1:7655  # PARSE_ERROR: Parse("(?P<L1>(?P<L2>0)|(?P>L2)(?P>L1))"): parse "(?P<L1>(?P<L2>0)|(?P>L2)(?P>L1))": syntax error at col 2: unexpected token near "?"
testinput1:7659  # PARSE_ERROR: Parse("(?P<L1>(?P<L2>0)|(?P>L2)(?P>L1))"): parse "(?P<L1>(?P<L2>0)|(?P>L2)(?P>L1))": syntax error at col 2: unexpected token near "?"
testinput1:7670  # PARSE_ERROR: Parse("A(*COMMIT)(B|D)"): parse "A(*COMMIT)(B|D)": syntax error at col 3: unexpected token near "*"
testinput1:7747  # PARSE_ERROR: Parse("(*COMMIT)(A|P)(B|P)(C|P)"): parse "(*COMMIT)(A|P)(B|P)(C|P)": syntax error at col 2: unexpected token near "*"
testinput1:7753  # PARSE_ERROR: Parse("(*COMMIT)(A|P)(B|P)(C|P)"): parse "(*COMMIT)(A|P)(B|P)(C|P)": syntax error at col 2: unexpected token near "*"
testinput1:7759  # PARSE_ERROR: Parse("(\\w+)(?>b(*COMMIT))\\w{2}"): parse "(\\w+)(?>b(*COMMIT))\\w{2}": syntax error at col 7: unexpected token near "?"
testinput1:7765  # PARSE_ERROR: Parse("(\\w+)b(*COMMIT)\\w{2}"): parse "(\\w+)b(*COMMIT)\\w{2}": syntax error at col 8: unexpected token near "*"
testinput1:7771  # PARSE_ERROR: Parse("(?&t)(?#()(?(DEFINE)(?<t>a))"): parse "(?&t)(?#()(?(DEFINE)(?<t>a))": syntax error at col 2: unexpected token near "?"
testinput1:7778  # PARSE_ERROR: Parse("(?>(*COMMIT)(?>yes|no)(*THEN)(*F))?"): parse "(?>(*COMMIT)(?>yes|no)(*THEN)(*F))?": syntax error at col 2: unexpected token near "?"
testinput1:7783  # PARSE_ERROR: Parse("(?>(*COMMIT)(yes|no)(*THEN)(*F))?"): parse "(?>(*COMMIT)(yes|no)(*THEN)(*F))?": syntax error at col 2: unexpected token near "?"
testinput1:7787  # PARSE_ERROR: Parse("b?(*SKIP)c"): parse "b?(*SKIP)c": syntax error at col 4: unexpected token near "*"
testinput1:7789  # PARSE_ERROR: Parse("b?(*SKIP)c"): parse "b?(*SKIP)c": syntax error at col 4: unexpected token near "*"
testinput1:7794  # PARSE_ERROR: Parse("(*SKIP)bc"): parse "(*SKIP)bc": syntax error at col 2: unexpected token near "*"
testinput1:7799  # PARSE_ERROR: Parse("(*SKIP)b"): parse "(*SKIP)b": syntax error at col 2: unexpected token near "*"
testinput1:7803  # PARSE_ERROR: Parse("(?P<abn>(?P=abn)xxx|)+"): parse "(?P<abn>(?P=abn)xxx|)+": syntax error at col 2: unexpected token near "?"
testinput1:7808  # PARSE_ERROR: Parse("(?i:([^b]))(?1)"): parse "(?i:([^b]))(?1)": syntax error at col 2: unexpected token near "?"
testinput1:7811  # PARSE_ERROR: Parse("(?i:([^b]))(?1)"): parse "(?i:([^b]))(?1)": syntax error at col 2: unexpected token near "?"
testinput1:7815  # PARSE_ERROR: Parse("(?i:([^b]))(?1)"): parse "(?i:([^b]))(?1)": syntax error at col 2: unexpected token near "?"
testinput1:7817  # PARSE_ERROR: Parse("(?i:([^b]))(?1)"): parse "(?i:([^b]))(?1)": syntax error at col 2: unexpected token near "?"
testinput1:7819  # PARSE_ERROR: Parse("(?i:([^b]))(?1)"): parse "(?i:([^b]))(?1)": syntax error at col 2: unexpected token near "?"
testinput1:7821  # PARSE_ERROR: Parse("(?i:([^b]))(?1)"): parse "(?i:([^b]))(?1)": syntax error at col 2: unexpected token near "?"
testinput1:7825  # PARSE_ERROR: Parse("^(?&t)*+(?(DEFINE)(?<t>a))\\w$"): parse "^(?&t)*+(?(DEFINE)(?<t>a))\\w$": syntax error at col 3: unexpected token near "?"
testinput1:7828  # PARSE_ERROR: Parse("^(?&t)*+(?(DEFINE)(?<t>a))\\w$"): parse "^(?&t)*+(?(DEFINE)(?<t>a))\\w$": syntax error at col 3: unexpected token near "?"
testinput1:7832  # PARSE_ERROR: Parse("^(?&t)*(?(DEFINE)(?<t>a))\\w$"): parse "^(?&t)*(?(DEFINE)(?<t>a))\\w$": syntax error at col 3: unexpected token near "?"
testinput1:7834  # PARSE_ERROR: Parse("^(?&t)*(?(DEFINE)(?<t>a))\\w$"): parse "^(?&t)*(?(DEFINE)(?<t>a))\\w$": syntax error at col 3: unexpected token near "?"
testinput1:7838  # PARSE_ERROR: Parse("^(a)*+(\\w)"): parse "^(a)*+(\\w)": compile: unrecognized quantifier shape: q_0m,q_1m
testinput1:7842  # PARSE_ERROR: Parse("^(a)*+(\\w)"): parse "^(a)*+(\\w)": compile: unrecognized quantifier shape: q_0m,q_1m
testinput1:7847  # PARSE_ERROR: Parse("^(a)*+(\\w)"): parse "^(a)*+(\\w)": compile: unrecognized quantifier shape: q_0m,q_1m
testinput1:7851  # PARSE_ERROR: Parse("^(?:a)*+(\\w)"): parse "^(?:a)*+(\\w)": syntax error at col 3: unexpected token near "?"
testinput1:7854  # PARSE_ERROR: Parse("^(?:a)*+(\\w)"): parse "^(?:a)*+(\\w)": syntax error at col 3: unexpected token near "?"
testinput1:7858  # PARSE_ERROR: Parse("^(?:a)*+(\\w)"): parse "^(?:a)*+(\\w)": syntax error at col 3: unexpected token near "?"
testinput1:7862  # PARSE_ERROR: Parse("^(a)++(\\w)"): parse "^(a)++(\\w)": compile: unrecognized quantifier shape: q_1m,q_1m
testinput1:7867  # PARSE_ERROR: Parse("^(a)++(\\w)"): parse "^(a)++(\\w)": compile: unrecognized quantifier shape: q_1m,q_1m
testinput1:7869  # PARSE_ERROR: Parse("^(a)++(\\w)"): parse "^(a)++(\\w)": compile: unrecognized quantifier shape: q_1m,q_1m
testinput1:7873  # PARSE_ERROR: Parse("^(?:a)++(\\w)"): parse "^(?:a)++(\\w)": syntax error at col 3: unexpected token near "?"
testinput1:7877  # PARSE_ERROR: Parse("^(?:a)++(\\w)"): parse "^(?:a)++(\\w)": syntax error at col 3: unexpected token near "?"
testinput1:7879  # PARSE_ERROR: Parse("^(?:a)++(\\w)"): parse "^(?:a)++(\\w)": syntax error at col 3: unexpected token near "?"
testinput1:7883  # PARSE_ERROR: Parse("^(a)?+(\\w)"): parse "^(a)?+(\\w)": compile: unrecognized quantifier shape: q_01,q_1m
testinput1:7887  # PARSE_ERROR: Parse("^(a)?+(\\w)"): parse "^(a)?+(\\w)": compile: unrecognized quantifier shape: q_01,q_1m
testinput1:7893  # PARSE_ERROR: Parse("^(?:a)?+(\\w)"): parse "^(?:a)?+(\\w)": syntax error at col 3: unexpected token near "?"
testinput1:7896  # PARSE_ERROR: Parse("^(?:a)?+(\\w)"): parse "^(?:a)?+(\\w)": syntax error at col 3: unexpected token near "?"
testinput1:7901  # PARSE_ERROR: Parse("^(a){2,}+(\\w)"): parse "^(a){2,}+(\\w)": compile: unrecognized quantifier shape: q_min,q_1m
testinput1:7906  # PARSE_ERROR: Parse("^(a){2,}+(\\w)"): parse "^(a){2,}+(\\w)": compile: unrecognized quantifier shape: q_min,q_1m
testinput1:7908  # PARSE_ERROR: Parse("^(a){2,}+(\\w)"): parse "^(a){2,}+(\\w)": compile: unrecognized quantifier shape: q_min,q_1m
testinput1:7912  # PARSE_ERROR: Parse("^(?:a){2,}+(\\w)"): parse "^(?:a){2,}+(\\w)": syntax error at col 3: unexpected token near "?"
testinput1:7916  # PARSE_ERROR: Parse("^(?:a){2,}+(\\w)"): parse "^(?:a){2,}+(\\w)": syntax error at col 3: unexpected token near "?"
testinput1:7918  # PARSE_ERROR: Parse("^(?:a){2,}+(\\w)"): parse "^(?:a){2,}+(\\w)": syntax error at col 3: unexpected token near "?"
testinput1:7922  # PARSE_ERROR: Parse("(a|)*(?1)b"): parse "(a|)*(?1)b": syntax error at col 4: unexpected token near ")"
testinput1:7925  # PARSE_ERROR: Parse("(a|)*(?1)b"): parse "(a|)*(?1)b": syntax error at col 4: unexpected token near ")"
testinput1:7928  # PARSE_ERROR: Parse("(a|)*(?1)b"): parse "(a|)*(?1)b": syntax error at col 4: unexpected token near ")"
testinput1:7934  # PARSE_ERROR: Parse("(a)++(?1)b"): parse "(a)++(?1)b": syntax error at col 7: unexpected token near "?"
testinput1:7936  # PARSE_ERROR: Parse("(a)++(?1)b"): parse "(a)++(?1)b": syntax error at col 7: unexpected token near "?"
testinput1:7941  # PARSE_ERROR: Parse("(a)*+(?1)b"): parse "(a)*+(?1)b": syntax error at col 7: unexpected token near "?"
testinput1:7943  # PARSE_ERROR: Parse("(a)*+(?1)b"): parse "(a)*+(?1)b": syntax error at col 7: unexpected token near "?"
testinput1:7947  # PARSE_ERROR: Parse("(?1)(?:(b)){0}"): parse "(?1)(?:(b)){0}": syntax error at col 2: unexpected token near "?"
testinput1:7964  # PARSE_ERROR: Parse("\\A.*?(a|bc)"): parse "\\A.*?(a|bc)": compile: unrecognized quantifier shape: q_0m,q_01
testinput1:7969  # PARSE_ERROR: Parse("\\A.*?(?:a|bc)++"): parse "\\A.*?(?:a|bc)++": syntax error at col 7: unexpected token near "?"
testinput1:7973  # PARSE_ERROR: Parse("\\A.*?(a|bc)++"): parse "\\A.*?(a|bc)++": compile: unrecognized quantifier shape: q_0m,q_01
testinput1:7978  # PARSE_ERROR: Parse("\\A.*?(?:a|bc|d)"): parse "\\A.*?(?:a|bc|d)": syntax error at col 7: unexpected token near "?"
testinput1:7982  # PARSE_ERROR: Parse("(?:(b))++"): parse "(?:(b))++": syntax error at col 2: unexpected token near "?"
testinput1:7987  # PARSE_ERROR: Parse("(?(?=(a(*ACCEPT)z))a)"): parse "(?(?=(a(*ACCEPT)z))a)": syntax error at col 2: unexpected token near "?"
testinput1:7992  # PARSE_ERROR: Parse("^(a)(?1)+ab"): parse "^(a)(?1)+ab": syntax error at col 6: unexpected token near "?"
testinput1:7998  # PARSE_ERROR: Parse("^(a)(?1)++ab"): parse "^(a)(?1)++ab": syntax error at col 6: unexpected token near "?"
testinput1:8011  # PARSE_ERROR: Parse("(?(DEFINE)(a))?b(?1)"): parse "(?(DEFINE)(a))?b(?1)": syntax error at col 2: unexpected token near "?"
testinput1:8015  # MATCH_MISMATCH: got matched=false, want true
testinput1:8019  # MATCH_MISMATCH: got matched=false, want true
testinput1:8023  # PARSE_ERROR: Parse("(?(R)a+|(?R)b)"): parse "(?(R)a+|(?R)b)": syntax error at col 2: unexpected token near "?"
testinput1:8027  # PARSE_ERROR: Parse("(?(R)a+|((?R))b)"): parse "(?(R)a+|((?R))b)": syntax error at col 2: unexpected token near "?"
testinput1:8032  # PARSE_ERROR: Parse("((?(R)a+|(?1)b))"): parse "((?(R)a+|(?1)b))": syntax error at col 3: unexpected token near "?"
testinput1:8037  # PARSE_ERROR: Parse("((?(R1)a+|(?1)b))"): parse "((?(R1)a+|(?1)b))": syntax error at col 3: unexpected token near "?"
testinput1:8042  # PARSE_ERROR: Parse("((?(R)a|(?1)))*"): parse "((?(R)a|(?1)))*": syntax error at col 3: unexpected token near "?"
testinput1:8058  # PARSE_ERROR: Parse("(?>(?&t)c|(?&t))(?(DEFINE)(?<t>a|b(*PRUNE)c))"): parse "(?>(?&t)c|(?&t))(?(DEFINE)(?<t>a|b(*PRUNE)c))": syntax error at col 2: unexpected token near "?"
testinput1:8060  # PARSE_ERROR: Parse("(?>(?&t)c|(?&t))(?(DEFINE)(?<t>a|b(*PRUNE)c))"): parse "(?>(?&t)c|(?&t))(?(DEFINE)(?<t>a|b(*PRUNE)c))": syntax error at col 2: unexpected token near "?"
testinput1:8062  # PARSE_ERROR: Parse("(?>(?&t)c|(?&t))(?(DEFINE)(?<t>a|b(*PRUNE)c))"): parse "(?>(?&t)c|(?&t))(?(DEFINE)(?<t>a|b(*PRUNE)c))": syntax error at col 2: unexpected token near "?"
testinput1:8176  # PARSE_ERROR: Parse("^(?(?=a(*THEN)b)ab|ac)"): parse "^(?(?=a(*THEN)b)ab|ac)": syntax error at col 3: unexpected token near "?"
testinput1:8183  # PARSE_ERROR: Parse("^.*?(?(?=a)a|b(*THEN)c)"): parse "^.*?(?(?=a)a|b(*THEN)c)": syntax error at col 6: unexpected token near "?"
testinput1:8187  # PARSE_ERROR: Parse("^.*?(?:(?(?=a)a|b(*THEN)c)|d)"): parse "^.*?(?:(?(?=a)a|b(*THEN)c)|d)": syntax error at col 6: unexpected token near "?"
testinput1:8192  # PARSE_ERROR: Parse("^.*?(?(?=a)a(*THEN)b|c)"): parse "^.*?(?(?=a)a(*THEN)b|c)": syntax error at col 6: unexpected token near "?"
testinput1:8198  # PARSE_ERROR: Parse("^.*(?=a(*THEN)b)"): parse "^.*(?=a(*THEN)b)": syntax error at col 5: unexpected token near "?"
testinput1:8215  # PARSE_ERROR: Parse("(?<=a(*ACCEPT)b)c"): parse "(?<=a(*ACCEPT)b)c": syntax error at col 2: unexpected token near "?"
testinput1:8219  # PARSE_ERROR: Parse("(?<=(a(*ACCEPT)b))c"): parse "(?<=(a(*ACCEPT)b))c": syntax error at col 2: unexpected token near "?"
testinput1:8224  # PARSE_ERROR: Parse("(?<=(a(*COMMIT)b))c"): parse "(?<=(a(*COMMIT)b))c": syntax error at col 2: unexpected token near "?"
testinput1:8228  # PARSE_ERROR: Parse("(?<=(a(*COMMIT)b))c"): parse "(?<=(a(*COMMIT)b))c": syntax error at col 2: unexpected token near "?"
testinput1:8232  # PARSE_ERROR: Parse("(?<!a(*FAIL)b)c"): parse "(?<!a(*FAIL)b)c": syntax error at col 2: unexpected token near "?"
testinput1:8234  # PARSE_ERROR: Parse("(?<!a(*FAIL)b)c"): parse "(?<!a(*FAIL)b)c": syntax error at col 2: unexpected token near "?"
testinput1:8243  # PARSE_ERROR: Parse("(?<=a(*PRUNE)b)c"): parse "(?<=a(*PRUNE)b)c": syntax error at col 2: unexpected token near "?"
testinput1:8247  # PARSE_ERROR: Parse("(?<=a(*SKIP)b)c"): parse "(?<=a(*SKIP)b)c": syntax error at col 2: unexpected token near "?"
testinput1:8251  # PARSE_ERROR: Parse("(?<=a(*THEN)b)c"): parse "(?<=a(*THEN)b)c": syntax error at col 2: unexpected token near "?"
testinput1:8255  # PARSE_ERROR: Parse("(a)(?2){2}(.)"): parse "(a)(?2){2}(.)": syntax error at col 5: unexpected token near "?"
testinput1:8313  # PARSE_ERROR: Parse("(*COMMIT)ABC"): parse "(*COMMIT)ABC": syntax error at col 2: unexpected token near "*"
testinput1:8315  # PARSE_ERROR: Parse("(*COMMIT)ABC"): parse "(*COMMIT)ABC": syntax error at col 2: unexpected token near "*"
testinput1:8495  # MATCH_MISMATCH: got matched=false, want true
testinput1:8506  # PARSE_ERROR: Parse("(a(*COMMIT)b){0}a(?1)|aac"): parse "(a(*COMMIT)b){0}a(?1)|aac": syntax error at col 4: unexpected token near "*"
testinput1:8510  # PARSE_ERROR: Parse("((?:a?)*)*c"): parse "((?:a?)*)*c": syntax error at col 3: unexpected token near "?"
testinput1:8515  # PARSE_ERROR: Parse("((?>a?)*)*c"): parse "((?>a?)*)*c": syntax error at col 3: unexpected token near "?"
testinput1:8520  # PARSE_ERROR: Parse("(?>.*?a)(?<=ba)"): parse "(?>.*?a)(?<=ba)": syntax error at col 2: unexpected token near "?"
testinput1:8524  # PARSE_ERROR: Parse("(?:.*?a)(?<=ba)"): parse "(?:.*?a)(?<=ba)": syntax error at col 2: unexpected token near "?"
testinput1:8532  # PARSE_ERROR: Parse("(?>.*?a)b"): parse "(?>.*?a)b": syntax error at col 2: unexpected token near "?"
testinput1:8541  # PARSE_ERROR: Parse("(?>.*?)(?<=(abcd)|(wxyz))"): parse "(?>.*?)(?<=(abcd)|(wxyz))": syntax error at col 2: unexpected token near "?"
testinput1:8544  # PARSE_ERROR: Parse("(?>.*?)(?<=(abcd)|(wxyz))"): parse "(?>.*?)(?<=(abcd)|(wxyz))": syntax error at col 2: unexpected token near "?"
testinput1:8550  # PARSE_ERROR: Parse("(?>.*)(?<=(abcd)|(wxyz))"): parse "(?>.*)(?<=(abcd)|(wxyz))": syntax error at col 2: unexpected token near "?"
testinput1:8553  # PARSE_ERROR: Parse("(?>.*)(?<=(abcd)|(wxyz))"): parse "(?>.*)(?<=(abcd)|(wxyz))": syntax error at col 2: unexpected token near "?"
testinput1:8560  # PARSE_ERROR: Parse("(?>.*)foo"): parse "(?>.*)foo": syntax error at col 2: unexpected token near "?"
testinput1:8564  # PARSE_ERROR: Parse("(?>.*?)foo"): parse "(?>.*?)foo": syntax error at col 2: unexpected token near "?"
testinput1:8568  # PARSE_ERROR: Parse("(?:(a(*PRUNE)b)){0}(?:(?1)|ac)"): parse "(?:(a(*PRUNE)b)){0}(?:(?1)|ac)": syntax error at col 2: unexpected token near "?"
testinput1:8572  # PARSE_ERROR: Parse("(?:(a(*SKIP)b)){0}(?:(?1)|ac)"): parse "(?:(a(*SKIP)b)){0}(?:(?1)|ac)": syntax error at col 2: unexpected token near "?"
testinput1:8577  # PARSE_ERROR: Parse("(?<=(*SKIP)ac)a"): parse "(?<=(*SKIP)ac)a": syntax error at col 2: unexpected token near "?"
testinput1:8606  # PARSE_ERROR: Parse("aaaaa(*PRUNE)b|a+c"): parse "aaaaa(*PRUNE)b|a+c": syntax error at col 7: unexpected token near "*"
testinput1:8613  # PARSE_ERROR: Parse("aaaaa(*SKIP)(*PRUNE)b|a+c"): parse "aaaaa(*SKIP)(*PRUNE)b|a+c": syntax error at col 7: unexpected token near "*"
testinput1:8617  # PARSE_ERROR: Parse("aaaaa(*SKIP:N)(*PRUNE)b|a+c"): parse "aaaaa(*SKIP:N)(*PRUNE)b|a+c": syntax error at col 7: unexpected token near "*"
testinput1:8621  # PARSE_ERROR: Parse("aaaa(*:N)a(*SKIP:N)(*PRUNE)b|a+c"): parse "aaaa(*:N)a(*SKIP:N)(*PRUNE)b|a+c": syntax error at col 6: unexpected token near "*"
